system,system_name,school,school_name,pool,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa,final_score,final_grade
792,Shelby County,2740,A. Maceo Walker Middle,K8,1.2000000000000002,2.3,0.26666666666666666,NA,NA,3,1.7,C
792,Shelby County,2745,Wells Station Elementary,K8,1,1.2000000000000002,1.4,NA,NA,3.6,1.4,C
792,Shelby County,2750,Westside Elementary,K8,4,4,4,NA,NA,NA,4,A
792,Shelby County,2770,Westwood High,HS,2,2,0,0,0.4,NA,1.4,C
792,Shelby County,2777,White Station Elementary,K8,3.7333333333333334,3.7,4,NA,NA,4,3.8,A
792,Shelby County,2780,White Station High,HS,3.4,2.9,4,2.4000000000000004,3.466666666666667,2.8666666666666663,3.2,A
792,Shelby County,2783,White Station Middle,K8,3.3,0.7000000000000001,3.8,NA,NA,0.8666666666666667,2.2,B
792,Shelby County,2785,Whitehaven Elementary,K8,1,0,1,NA,NA,3,0.9,D
792,Shelby County,2790,Whitehaven High,HS,2.5999999999999996,3.7,0,2,2,1,2.3,B
792,Shelby County,2800,Willow Oaks Elementary,K8,2,3.5,2.3,NA,NA,4,2.8,B
792,Shelby County,2805,Winchester Elementary,K8,1.4,1,0.4,NA,NA,4,1.4,C
792,Shelby County,2810,Winridge Elementary,K8,1.4,1.3,1.3,NA,NA,2.8666666666666663,1.5,C
792,Shelby County,2815,Wooddale High,HS,1.1,1.7,4,4,2.7333333333333334,1.4,2,C
792,Shelby County,2824,Northwest Prep Academy,HS,0,0.8,0.4,0,0,NA,0.3,D
792,Shelby County,2830,Carver College and Career Academy,K8,NA,0,0.5,NA,NA,0,0.1,D
792,Shelby County,2832,Memphis Virtual School,HS,NA,0,4,2,0,NA,0.8,D
792,Shelby County,2835,Grandview Heights Middle School,K8,1.1333333333333333,0.8,0.8,NA,NA,NA,1,D
792,Shelby County,2836,Maxine Smith STEAM Academy,K8,4,0,4,NA,NA,NA,2.4,B
792,Shelby County,2840,Westhaven Elementary,K8,2.2666666666666666,0.5333333333333333,0.26666666666666666,NA,NA,NA,1.4,C
792,Shelby County,8110,DuBois Middle of Leadership  Public Policy,K8,3,4,0.8,NA,NA,NA,3.2,A
792,Shelby County,8115,DuBois Middle School of Arts  Technology,K8,2,2.1333333333333333,2,NA,NA,NA,2.1,B
792,Shelby County,8135,DuBois Elementary School of Entrepreneurship,K8,2.4000000000000004,2.8,0.2,NA,NA,NA,2.3,B
792,Shelby County,8140,DuBois Elementary School of Arts  Technology,K8,1.8,0,1.2000000000000002,NA,NA,NA,1,D
792,Shelby County,8145,City University School Girls Preparatory,K8,3.2,1,4,NA,NA,NA,2.4,B
792,Shelby County,8155,Freedom Preparatory Academy Elementary School,K8,2.4000000000000004,2,0,NA,NA,2,2,C
792,Shelby County,8160,Power Center Academy Middle - Southeast,K8,2.4000000000000004,1.8666666666666667,1.8,NA,NA,1,2,C
792,Shelby County,8165,Memphis STEM Academy,K8,NA,NA,4,NA,NA,2,3,B
792,Shelby County,8170,Memphis Delta Preparatory Charter School,K8,1.2000000000000002,1.8,3,NA,NA,NA,1.6,C
792,Shelby County,8175,Aspire East Academy,K8,NA,NA,2.4000000000000004,NA,NA,4,3.2,A
792,Shelby County,8201,Circles Of Success Learning Academy,K8,2,2,2,NA,NA,NA,2,C
792,Shelby County,8202,KIPP Memphis Collegiate High School,HS,1.8666666666666667,0.6,0.26666666666666666,4,4,NA,1.9,C
792,Shelby County,8204,City University School Of Liberal Arts,HS,3,4,1.2000000000000002,2.8,4,NA,3.3,A
792,Shelby County,8205,Memphis Academy Of Science  Engineering Middle/High,HS,1,2.8,0,4,0,NA,1.4,C
792,Shelby County,8206,Power Center Academy High School,HS,1.8666666666666667,1.3,4,4,1.8,1,1.9,C
792,Shelby County,8207,Memphis Business Academy Elementary School,K8,2.8666666666666663,2,1.6666666666666665,NA,NA,4,2.6,B
792,Shelby County,8210,Memphis Academy Of Health Sciences,K8,1,0.13333333333333333,2,NA,NA,NA,0.8,D
792,Shelby County,8213,Memphis Academy of Health Sciences High School,HS,2,2.1333333333333333,0,4,3.2,NA,2.2,B
792,Shelby County,8215,Memphis Business Academy Middle,K8,1.1333333333333333,0.4,0.26666666666666666,NA,NA,1.1333333333333333,0.8,D
792,Shelby County,8217,Memphis Business Academy High School,HS,1.2000000000000002,1.3,0,4,2.5999999999999996,1,1.5,C
792,Shelby County,8220,Power Center Academy Middle,K8,2.2,3.8,3,NA,NA,0.8666666666666667,2.7,B
792,Shelby County,8225,Promise Academy,K8,2.2,0,4,NA,NA,NA,1.5,C
792,Shelby County,8228,Southern Avenue Charter School Of Academic Excellence  Creative Arts,K8,1.2000000000000002,0,0,NA,NA,NA,0.6,D
792,Shelby County,8230,Star Academy,K8,0,0,2.2,NA,NA,NA,0.2,D
792,Shelby County,8232,Soulsville Charter School,HS,1.8,3.2,1.7333333333333334,4,3.2,NA,2.6,B
792,Shelby County,8234,Freedom Preparatory Academy,HS,1.4,3.7333333333333334,3.8666666666666667,2,2,NA,2.5,B
792,Shelby County,8236,City University Boys Preparatory,K8,2,1.8,3.8,NA,NA,NA,2.1,B
792,Shelby County,8238,KIPP Memphis Collegiate Middle,K8,1.1333333333333333,1.6,0,NA,NA,NA,1.2,C
792,Shelby County,8240,Memphis College Preparatory,K8,2,0.6,4,NA,NA,NA,1.6,C
792,Shelby County,8252,Memphis School of Excellence,HS,1.8666666666666667,1.6,3.2666666666666666,4,2,2,2.1,B
792,Shelby County,8254,Veritas College Preparatory,K8,3,2,0,NA,NA,NA,2.3,B
792,Shelby County,8256,Aurora Collegiate Academy,K8,3.8666666666666667,4,3.4,NA,NA,2,3.7,A
792,Shelby County,8258,KIPP Memphis Middle Academy,K8,1,1.5,0,NA,NA,3,1.3,C
792,Shelby County,8260,Memphis Grizzlies Preparatory Charter School,K8,1.2666666666666666,1.1333333333333333,2.7333333333333334,NA,NA,NA,1.4,C
792,Shelby County,8262,KIPP Memphis Collegiate Elementary,K8,0.2,3.6,0.13333333333333333,NA,NA,NA,1.6,C
792,Shelby County,8264,Memphis Rise Academy,K8,3.4,4,3.9,NA,NA,0.9,3.4,A
792,Shelby County,8266,Vision Preparatory Charter School,K8,1,1.7333333333333334,0.6666666666666667,NA,NA,NA,1.3,C
792,Shelby County,8270,Power Center Academy Elementary School,K8,0,0.4,3,NA,NA,NA,0.5,D
792,Shelby County,8275,The Excel Center,HS,NA,0,4,1.6,0.4,NA,0.9,D
792,Shelby County,8280,Granville T. Woods Academy of Innovation Charter School,K8,2.8,2.1333333333333333,0,NA,NA,4,2.4,B
792,Shelby County,8285,Leadership Preparatory Charter School,K8,2,1.8,2.4000000000000004,NA,NA,NA,2,C
792,Shelby County,8295,Gateway University,K8,2,0.13333333333333333,0,NA,NA,NA,1.1,C
792,Shelby County,8300,Kaleidoscope School of Memphis,K8,1,2,2.5999999999999996,NA,NA,NA,1.6,C
792,Shelby County,8310,Memphis School of Excellence Elementary,K8,NA,2,3.4,NA,NA,3,2.4,B
792,Shelby County,8320,Southwest Early College High School,K8,2,0,1.8,NA,NA,NA,1.2,C
792,Shelby County,8325,Crosstown High School,K8,NA,0,NA,NA,NA,NA,0,D
792,Shelby County,8350,Believe Memphis Academy Charter School,K8,NA,3.6,NA,NA,NA,NA,3.6,A
792,Shelby County,8355,Freedom Preparatory Academy Charter Schools,K8,NA,3.9,NA,NA,NA,NA,3.9,A
793,Arlington,1,Arlington High,HS,2.7333333333333334,0.4,3.6,4,3.2,4,2.5,B
793,Arlington,5,Arlington Elementary,K8,4,3.6,4,NA,NA,4,3.9,A
793,Arlington,6,Arlington Middle,K8,3.4,0.9,4,NA,NA,NA,2.5,B
793,Arlington,195,Donelson Elementary,K8,4,3.3,4,NA,NA,4,3.8,A
794,Bartlett,3,Altruria Elementary,K8,3.7333333333333334,3.8,3.6,NA,NA,4,3.8,A
794,Bartlett,7,Appling Middle School,K8,3.7333333333333334,2.2,2.2666666666666666,NA,NA,NA,3,B
794,Bartlett,20,Bartlett Elementary School,K8,4,2.5999999999999996,3.6,NA,NA,NA,3.4,A
794,Bartlett,25,Bartlett High School,HS,3,3.6,3.7333333333333334,4,3.2,4,3.4,A
794,Bartlett,30,Bon Lin Elementary School,K8,3.7333333333333334,3.8,3.8,NA,NA,NA,3.8,A
794,Bartlett,33,Bon Lin Middle School,K8,3.2,2.8,2.8666666666666663,NA,NA,NA,3,B
794,Bartlett,90,Ellendale Elementary,K8,3.6,1.4,4,NA,NA,NA,2.8,B
794,Bartlett,95,Elmore Park Middle School,K8,2.4,0.2,3.8666666666666667,NA,NA,NA,1.7,C
794,Bartlett,150,Oak Elementary,K8,3.466666666666667,3.6,4,NA,NA,NA,3.6,A
794,Bartlett,155,Rivercrest Elementary,K8,3.6,3.3333333333333335,3.4,NA,NA,NA,3.5,A
795,Collierville,8,Bailey Station Elementary School,K8,3.8666666666666667,2.8,4,NA,NA,4,3.5,A
795,Collierville,55,Collierville Elementary School,K8,3.466666666666667,3.7333333333333334,3.7333333333333334,NA,NA,4,3.6,A
795,Collierville,60,Collierville High School,HS,3.6,3.4,1.9,3.3333333333333335,3.6,4,3.4,A
795,Collierville,63,Collierville Middle School,K8,3.2,0.30000000000000004,3.466666666666667,NA,NA,NA,2.1,B
795,Collierville,65,Crosswind Elementary School,K8,3.8,3.2,3.8666666666666667,NA,NA,4,3.6,A
795,Collierville,165,Schilling Farms Elementary School,K8,NA,3.7333333333333334,NA,NA,NA,4,3.8,A
795,Collierville,168,West Collierville Middle School,K8,3.6,1,3.9,NA,NA,2,2.6,B
795,Collierville,183,Sycamore Elementary School,K8,3.8666666666666667,2.5999999999999996,4,NA,NA,4,3.5,A
795,Collierville,190,Tara Oaks Elementary School,K8,4,2.1,4,NA,NA,NA,3.2,A
796,Germantown,70,Dogwood Elementary School,K8,4,2.5999999999999996,4,NA,NA,4,3.5,A
796,Germantown,100,Farmington Elementary School,K8,3.6,3.466666666666667,3.8666666666666667,NA,NA,4,3.6,A
796,Germantown,109,Houston Middle School,K8,3.466666666666667,1,4,NA,NA,NA,2.5,B
796,Germantown,111,Houston High School,HS,3.3333333333333335,3.4,3.7333333333333334,3.6,4,3,3.5,A
796,Germantown,160,Riverdale Elementary School,K8,3.4,1.5,3.8666666666666667,NA,NA,NA,2.7,B
797,Lakeland,116,Lakeland Elementary School,K8,3.8666666666666667,3.9,3.9,NA,NA,4,3.9,A
797,Lakeland,120,Lakeland Middle Preparatory School,K8,3.8,3.9,3.9,NA,NA,3.2,3.8,A
798,Millington Municipal Schools,78,E.A. Harrold Elementary School,K8,2.8,2,1.1333333333333333,NA,NA,4,2.5,B
798,Millington Municipal Schools,123,Millington Elementary School,K8,1.8666666666666667,1,1,NA,NA,4,1.7,C
798,Millington Municipal Schools,130,Millington Central High School,HS,2.466666666666667,0.6666666666666667,4,4,2,NA,2.1,B
798,Millington Municipal Schools,133,Millington Middle School,K8,1.9,1.2000000000000002,3.8666666666666667,NA,NA,NA,1.8,C
800,Smith County,5,Carthage Elementary,K8,2.5999999999999996,2.5999999999999996,3.7333333333333334,NA,NA,NA,2.7,B
800,Smith County,15,Defeated Elementary,K8,2.5999999999999996,2,4,NA,NA,NA,2.5,B
800,Smith County,20,Forks River Elementary,K8,3,1.4,3,NA,NA,NA,2.4,B
800,Smith County,25,Gordonsville High School,HS,2.5999999999999996,3.0666666666666664,4,4,4,NA,3.2,A
800,Smith County,30,Gordonsville Elementary School,K8,3.6,2.2666666666666666,4,NA,NA,NA,3.1,A
800,Smith County,45,Smith County High School,HS,2.7333333333333334,0.26666666666666666,3.8666666666666667,4,3.4,NA,2.3,B
800,Smith County,51,Smith County Middle School,K8,2.5999999999999996,3.6,3.1333333333333333,NA,NA,NA,3.1,A
800,Smith County,60,Union Heights Elementary,K8,1.6,2.1333333333333333,4,NA,NA,NA,2.1,B
810,Stewart County,10,Stewart County Middle School,K8,2.1999999999999997,1.8666666666666667,3.4,NA,NA,NA,2.2,B
810,Stewart County,15,Dover Elementary,K8,4,4,3.6,NA,NA,NA,4,A
810,Stewart County,17,North Stewart Elementary,K8,2.1999999999999997,1.6,3.8,NA,NA,NA,2.1,B
810,Stewart County,25,Stewart Co High School,HS,2,0,4,4,3.6,NA,2,C
820,Sullivan County,25,Blountville Elementary,K8,2,1,2,NA,NA,NA,1.6,C
820,Sullivan County,30,Blountville Middle School,K8,1.2000000000000002,0.4,3.6,NA,NA,NA,1.1,C
820,Sullivan County,35,Bluff City Elementary,K8,2,2.8666666666666663,4,NA,NA,NA,2.5,B
820,Sullivan County,40,Bluff City Middle School,K8,2,2,3.6,NA,NA,NA,2.2,B
820,Sullivan County,55,Central Heights Elementary,K8,3.4,3.6,4,NA,NA,NA,3.5,A
820,Sullivan County,60,Sullivan Central High School,HS,2,1.8,1.4,3.4,2.8,NA,2.1,B
820,Sullivan County,75,Colonial Heights Middle,K8,2.8,1.7333333333333334,3.6,NA,NA,NA,2.5,B
820,Sullivan County,80,Sullivan East High School,HS,1.6,2.1999999999999997,4,3.6,3.2,NA,2.4,B
820,Sullivan County,85,Emmett Elementary,K8,1.6,2,4,NA,NA,NA,2,C
820,Sullivan County,95,Holston Elementary,K8,3.6,3.8,3.6,NA,NA,NA,3.7,A
820,Sullivan County,100,Holston Middle School,K8,3,3.4,3,NA,NA,NA,3.2,A
820,Sullivan County,110,Holston Valley Middle School,K8,1.6,0.4,4,NA,NA,NA,1.4,C
820,Sullivan County,115,Indian Springs Elementary,K8,2.1999999999999997,0.8,3.6,NA,NA,NA,1.8,C
820,Sullivan County,150,Mary Hughes School,K8,1.8,3.466666666666667,2.8,NA,NA,NA,2.6,B
820,Sullivan County,155,Miller Perry Elementary,K8,3.6,3.8,3.4,NA,NA,NA,3.7,A
820,Sullivan County,170,Rock Springs Elementary,K8,4,3.8,4,NA,NA,NA,3.9,A
820,Sullivan County,175,Sullivan Gardens K-8,K8,2,3.4,4,NA,NA,NA,2.8,B
820,Sullivan County,182,Sullivan North High School,HS,1,0.5333333333333333,2.4000000000000004,4,1.2,NA,1.2,C
820,Sullivan County,183,Sullivan South High School,HS,3,3.2,2.6,4,4,NA,3.3,A
820,Sullivan County,210,North Middle School,K8,1.2000000000000002,1.4,4,NA,NA,NA,1.6,C
820,Sullivan County,215,Ketron Elementary School,K8,3.6,3.8,1.4,NA,NA,NA,3.5,A
820,Sullivan County,220,Innovation Academy,K8,4,0.6000000000000001,4,NA,NA,NA,2.6,B
821,Bristol,5,Anderson Elementary,K8,2.4000000000000004,3.6,3.7333333333333334,NA,NA,NA,3,B
821,Bristol,7,Avoca Elementary,K8,3.6,2.8,3.8666666666666667,NA,NA,NA,3.3,A
821,Bristol,20,Fairmount Elementary,K8,1.8666666666666667,2.5999999999999996,2.8666666666666663,NA,NA,NA,2.3,B
821,Bristol,25,Haynesfield Elementary,K8,4,2.5999999999999996,4,NA,NA,NA,3.4,A
821,Bristol,30,Holston View Elementary,K8,3.2,2.466666666666667,3.6,NA,NA,NA,2.9,B
821,Bristol,35,Vance Middle School,K8,2.5999999999999996,1,4,NA,NA,NA,2.1,B
821,Bristol,45,Tennessee High School,HS,2.7333333333333334,3.2,2.5999999999999996,3.6,3.6,NA,3.1,A
821,Bristol,50,Tennessee Online Public School,HS,4,4,4,3,4,NA,4,A
822,Kingsport,10,Dobyns - Bennett High School,HS,3.6,3.3333333333333335,3.7333333333333334,3.6,3.0666666666666664,0,3.1,A
822,Kingsport,15,Andrew Jackson Elementary School,K8,3.1333333333333333,2,3.7333333333333334,NA,NA,NA,2.7,B
822,Kingsport,20,Thomas Jefferson Elementary School,K8,3.6,2.8666666666666663,2.8666666666666663,NA,NA,NA,3.2,A
822,Kingsport,25,Andrew Johnson Elementary School,K8,3.4,3.466666666666667,3.1333333333333333,NA,NA,NA,3.4,A
822,Kingsport,28,John F. Kennedy Elementary School,K8,3.6,4,3.7333333333333334,NA,NA,NA,3.8,A
822,Kingsport,30,Abraham Lincoln Elementary School,K8,2.8666666666666663,1.4,4,NA,NA,NA,2.4,B
822,Kingsport,32,John Adams Elementary School,K8,3.2,1.8666666666666667,2.8666666666666663,NA,NA,NA,2.6,B
822,Kingsport,40,Ross N. Robinson Middle School,K8,3.2,0.9,1.2666666666666666,NA,NA,NA,2.1,B
822,Kingsport,45,John Sevier Middle School,K8,2.5999999999999996,1.4,3.7333333333333334,NA,NA,NA,2.2,B
822,Kingsport,50,George Washington Elementary School,K8,3.4,3.2,2.7333333333333334,NA,NA,NA,3.3,A
822,Kingsport,55,Theodore Roosevelt Elementary School,K8,2.8,3.8666666666666667,2.1333333333333333,NA,NA,NA,3.2,A
830,Sumner County,3,Jack Anderson Elementary,K8,4,3.7,3.8666666666666667,NA,NA,NA,3.9,A
830,Sumner County,5,Beech Elementary,K8,3.6,1.8666666666666667,3.8,NA,NA,NA,2.9,B
830,Sumner County,7,Beech Sr High School,HS,2.7333333333333334,0.4,3.1333333333333333,3.4,2.8,NA,2.1,B
830,Sumner County,10,Bethpage Elementary,K8,3.6,0.4,4,NA,NA,NA,2.4,B
830,Sumner County,15,Robert E Ellis Middle,K8,3.8666666666666667,3.466666666666667,3.0666666666666664,NA,NA,NA,3.6,A
830,Sumner County,25,Gallatin Senior High School,HS,2.1,3.5,4,3,0,1,2.2,B
830,Sumner County,30,Guild Elementary,K8,2.1333333333333333,3.8,3.5,NA,NA,2.1,2.9,B
830,Sumner County,35,Gene W. Brown Elementary,K8,2.5999999999999996,0.5,2.5999999999999996,NA,NA,3.8666666666666667,2,C
830,Sumner County,40,Hendersonville High School,HS,3.0666666666666664,2.466666666666667,3.2666666666666666,2.466666666666667,2.6666666666666665,0,2.5,B
830,Sumner County,50,Howard Elementary,K8,2.5999999999999996,2.8,2.1,NA,NA,4,2.8,B
830,Sumner County,51,T. W. Hunter Middle School,K8,3.7333333333333334,3.8666666666666667,4,NA,NA,NA,3.8,A
830,Sumner County,52,Indian Lake Elementary,K8,4,0.8,4,NA,NA,NA,2.7,B
830,Sumner County,53,Merrol Hyde Magnet School,HS,4,4,4,4,4,NA,4,A
830,Sumner County,54,J W Wiseman Elementary,K8,2.7333333333333334,2.2,4,NA,NA,4,2.8,B
830,Sumner County,55,Lakeside Park Elementary,K8,4,3.6,3,NA,NA,NA,3.7,A
830,Sumner County,56,Station Camp Middle School,K8,3.8666666666666667,0.8,3.7333333333333334,NA,NA,3,2.7,B
830,Sumner County,57,Madison Creek Elementary,K8,3.8,0.4,4,NA,NA,NA,2.5,B
830,Sumner County,60,Millersville Elementary,K8,2.5999999999999996,1.2000000000000002,3,NA,NA,3.8,2.3,B
830,Sumner County,65,Nannie Berry Elementary,K8,3.6,3.7,3.6,NA,NA,NA,3.6,A
830,Sumner County,70,Watt Hardison Elementary,K8,2.5999999999999996,2.7333333333333334,4,NA,NA,NA,2.8,B
830,Sumner County,75,North Sumner Elementary,K8,3,2.8,0.8,NA,NA,NA,2.7,B
830,Sumner County,80,Oakmont Elementary,K8,4,2.2,4,NA,NA,NA,3.3,A
830,Sumner County,85,Portland High School,HS,1.4,0.4,2.8,3.6,3.2,NA,1.7,C
830,Sumner County,90,Portland East Middle School,K8,2.5999999999999996,0.4,3.7333333333333334,NA,NA,NA,1.8,C
830,Sumner County,93,E B Wilson,HS,2,1,4,4,0,NA,1.6,C
830,Sumner County,95,Clyde Riggs Elementary,K8,4,4,2,NA,NA,NA,3.8,A
830,Sumner County,97,Joe Shafer Middle School,K8,2.1999999999999997,3.4,3.4,NA,NA,2,2.7,B
830,Sumner County,100,Rucker Stewart Middle,K8,1.7333333333333334,0.4,2.4000000000000004,NA,NA,1,1.3,C
830,Sumner County,101,Station Camp Elementary,K8,3.8,2.1,3.7333333333333334,NA,NA,4,3.2,A
830,Sumner County,102,Station Camp High School,HS,3.3333333333333335,3.6,3.2666666666666666,4,2.933333333333333,NA,3.4,A
830,Sumner County,104,Benny C. Bills Elementary School,K8,2,2,3.4,NA,NA,2,2.1,B
830,Sumner County,105,Union Elementary School,K8,3.6,1.2666666666666666,3.8666666666666667,NA,NA,NA,2.7,B
830,Sumner County,107,V G Hawkins Middle School,K8,2.333333333333333,1.2666666666666666,3.1333333333333333,NA,NA,NA,2,C
830,Sumner County,109,Vena Stuart Elementary,K8,2.8,2.9,1.6,NA,NA,3,2.7,B
830,Sumner County,112,Walton Ferry Elementary,K8,3.8666666666666667,2.7333333333333334,4,NA,NA,NA,3.4,A
830,Sumner County,113,George A Whitten Elementary,K8,2.466666666666667,3.3,3.8,NA,NA,4,3,B
830,Sumner County,115,Westmoreland Elementary,K8,3.6,2.1333333333333333,4,NA,NA,NA,3.1,A
830,Sumner County,117,Westmoreland Middle School,K8,2.1999999999999997,2,3.2,NA,NA,NA,2.2,B
830,Sumner County,120,Westmoreland High School,HS,3,3.2,2.4000000000000004,2.5999999999999996,0,NA,2.4,B
830,Sumner County,125,White House High School,HS,2.7333333333333334,1.8666666666666667,3.1333333333333333,2.1999999999999997,2.4,NA,2.4,B
830,Sumner County,130,White House Middle School,K8,3.2,1.1,3.7333333333333334,NA,NA,NA,2.4,B
830,Sumner County,135,Knox Doss Middle School at Drakes Creek,K8,3.466666666666667,3.9,3.7333333333333334,NA,NA,NA,3.7,A
830,Sumner County,140,Portland West Middle School,K8,2.5999999999999996,0.7000000000000001,4,NA,NA,4,2.2,B
830,Sumner County,150,Harold B. Williams Elementary School,K8,3.6,0.6666666666666667,4,NA,NA,NA,2.5,B
830,Sumner County,152,Portland Gateview Elementary School,K8,2.7333333333333334,1,3,NA,NA,NA,2.1,B
830,Sumner County,155,Sumner County Middle College High School,HS,NA,NA,4,NA,NA,NA,4,A
830,Sumner County,160,Dr. William Burrus Elementary at Drakes Creek,K8,3.8,3.3333333333333335,4,NA,NA,NA,3.6,A
840,Tipton County,2,Austin Peay Elementary School,K8,2.8666666666666663,1.2666666666666666,3.8666666666666667,NA,NA,NA,2.3,B
840,Tipton County,4,Atoka Elementary School,K8,3.7333333333333334,3.6,3.7333333333333334,NA,NA,NA,3.7,A
840,Tipton County,7,Brighton Elementary,K8,3.6,3,3.7333333333333334,NA,NA,NA,3.4,A
840,Tipton County,11,Brighton High School,HS,2.5999999999999996,1.8666666666666667,4,3.8,3.2,NA,2.7,B
840,Tipton County,12,Brighton Middle School,K8,3.3333333333333335,1.8666666666666667,2.8666666666666663,NA,NA,NA,2.7,B
840,Tipton County,13,Crestview Middle School,K8,1.8666666666666667,2.1333333333333333,4,NA,NA,NA,2.2,B
840,Tipton County,14,Covington Integrated Arts Academy,K8,2,2.1333333333333333,2.1333333333333333,NA,NA,NA,2.1,B
840,Tipton County,15,Covington High School,HS,2.7333333333333334,3.8666666666666667,3.4,4,0,NA,2.7,B
840,Tipton County,17,Crestview Elementary,K8,1.8666666666666667,1.6,3,NA,NA,NA,1.9,C
840,Tipton County,20,Drummonds Elementary,K8,2.333333333333333,0.13333333333333333,3.4,NA,NA,NA,1.6,C
840,Tipton County,45,Munford Elementary,K8,3.7333333333333334,3.6,3.7333333333333334,NA,NA,NA,3.7,A
840,Tipton County,48,Munford Middle School,K8,3.6,4,4,NA,NA,NA,3.8,A
840,Tipton County,50,Munford High School,HS,3.466666666666667,3.6,4,4,2.933333333333333,NA,3.5,A
850,Trousdale County,5,Trousdale Co Elementary,K8,3.7333333333333334,3.9,2.7333333333333334,NA,NA,NA,3.7,A
850,Trousdale County,10,Trousdale Co High School,HS,3.2,2,4,3,4,NA,3.1,A
850,Trousdale County,15,Jim Satterfield Middle School,K8,3.3333333333333335,3.8666666666666667,4,NA,NA,NA,3.6,A
860,Unicoi County,5,Unicoi Co Middle School,K8,1.7333333333333334,0.2,2.533333333333333,NA,NA,NA,1.2,C
860,Unicoi County,15,Love Chapel Elementary,K8,3.4,1.8666666666666667,4,NA,NA,4,3,B
860,Unicoi County,25,Rock Creek Elementary,K8,3.4,2.8666666666666663,2.4000000000000004,NA,NA,NA,3.1,A
860,Unicoi County,30,Temple Hill Elementary,K8,3,2,4,NA,NA,NA,2.7,B
860,Unicoi County,35,Unicoi Co High School,HS,1.2666666666666666,1.7333333333333334,2.1333333333333333,4,3.2,2,2.1,B
860,Unicoi County,40,Unicoi Elementary,K8,2,2.2666666666666666,2.2666666666666666,NA,NA,NA,2.1,B
870,Union County,5,Big Ridge Elementary,K8,2,2.2,4,NA,NA,NA,2.3,B
870,Union County,25,H Maynard Middle School,K8,2,2.2666666666666666,4,NA,NA,NA,2.3,B
870,Union County,35,Luttrell Elementary,K8,2,2,2.5999999999999996,NA,NA,NA,2.1,B
870,Union County,40,Maynardville Elementary,K8,1,0.8,1.8,NA,NA,NA,1,D
870,Union County,45,Sharps Chapel Elementary,K8,2.5999999999999996,2,3.4,NA,NA,NA,2.4,B
870,Union County,55,Union County High School,HS,2.4,1.9999999999999998,2.4000000000000004,4,0.6,NA,2,C
870,Union County,57,Paulette Elementary School,K8,1,0.4,2.8,NA,NA,NA,0.9,D
870,Union County,60,Tennessee Virtual Academy,K8,0.4,0,3.8666666666666667,NA,NA,NA,0.6,D
870,Union County,70,Tennessee Virtual High School,K8,NA,0.5333333333333333,NA,NA,NA,NA,0.5,D
880,Van Buren County,30,Spencer Elementary,K8,3.4,2,3,NA,NA,NA,2.8,B
880,Van Buren County,35,Van Buren Co High School,HS,2.1999999999999997,3.6,2.5999999999999996,4,2,NA,2.7,B
890,Warren County,10,Centertown Elementary,K8,2.5999999999999996,0,3.6,NA,NA,NA,1.7,C
890,Warren County,20,Dibrell Elementary,K8,0.8666666666666667,0.4,3.9,NA,NA,1,1,D
890,Warren County,30,Eastside Elementary,K8,1.8,0.6666666666666667,3.1333333333333333,NA,NA,2,1.6,C
890,Warren County,38,Hickory Creek School,K8,2.5999999999999996,2.5,1.7,NA,NA,2.7333333333333334,2.5,B
890,Warren County,40,Irving College Elementary,K8,2,1.4,3.2,NA,NA,NA,1.9,C
890,Warren County,50,Morrison Elementary,K8,2.1333333333333333,1.8666666666666667,4,NA,NA,NA,2.2,B
890,Warren County,63,Bobby Ray Memorial,K8,1.2000000000000002,1.1,2.3,NA,NA,3.1333333333333333,1.5,C
890,Warren County,75,Warren County Middle School,K8,1.5,0.2,4,NA,NA,0.7333333333333333,1.2,C
890,Warren County,80,Warren County High School,HS,2.5,0.2,3.8,3.7333333333333334,3.1333333333333333,0.1,2,C
890,Warren County,85,West Elementary,K8,2.2666666666666666,2.2,2.5,NA,NA,4,2.4,B
900,Washington County,25,Boones Creek Elementary,K8,2.4,2.2,1.4,NA,NA,NA,2.2,B
900,Washington County,30,Boones Creek Middle School,K8,3.4,2.8666666666666663,1.1333333333333333,NA,NA,NA,3,B
900,Washington County,37,Daniel Boone High School,HS,3,1.4,3.7333333333333334,2.5999999999999996,2.6,NA,2.5,B
900,Washington County,38,David Crockett High School,HS,2.7333333333333334,2.1999999999999997,3.6,3.6,2.1999999999999997,NA,2.6,B
900,Washington County,45,Fall Branch Elementary,K8,2,1.6,2,NA,NA,NA,1.8,C
900,Washington County,50,Grandview Elementary School,K8,2.5999999999999996,2,2.1333333333333333,NA,NA,NA,2.3,B
900,Washington County,55,Gray Elementary School,K8,3.8,3.8666666666666667,3.4,NA,NA,NA,3.8,A
900,Washington County,60,Jonesborough Elementary,K8,2.4,2,3,NA,NA,NA,2.3,B
900,Washington County,65,Jonesborough Middle School,K8,3.6,3.8666666666666667,1.4,NA,NA,NA,3.5,A
900,Washington County,75,Lamar Elementary,K8,2.8,2.8666666666666663,2.8666666666666663,NA,NA,NA,2.8,B
900,Washington County,80,Ridgeview Elementary School,K8,3.2,2,2.5999999999999996,NA,NA,NA,2.7,B
900,Washington County,90,South Central Elementary,K8,1.8,0.4,2.2,NA,NA,NA,1.3,C
